,Unnamed: 0,Date,Holiday,Country,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2,Year
5648,5648,2018-02-23,День защитника отечества,russia,RU,RUS,643,ISO 3166-2:RU,2018
5649,5649,2018-03-08,День женщин,russia,RU,RUS,643,ISO 3166-2:RU,2018
5650,5650,2018-05-01,Праздник Весны и Труда,russia,RU,RUS,643,ISO 3166-2:RU,2018
5651,5651,2018-05-09,День Победы,russia,RU,RUS,643,ISO 3166-2:RU,2018
5652,5652,2018-06-12,День России,russia,RU,RUS,643,ISO 3166-2:RU,2018
5653,5653,2018-11-04,День народного единства,russia,RU,RUS,643,ISO 3166-2:RU,2018
5654,5654,2019-01-01,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2019
5655,5655,2019-01-02,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2019
5656,5656,2019-01-03,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2019
5657,5657,2019-01-04,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2019
5658,5658,2019-01-05,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2019
5659,5659,2019-01-06,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2019
5660,5660,2019-01-07,Православное Рождество,russia,RU,RUS,643,ISO 3166-2:RU,2019
5661,5661,2019-01-08,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2019
5662,5662,2019-02-23,День защитника отечества,russia,RU,RUS,643,ISO 3166-2:RU,2019
5663,5663,2019-03-08,День женщин,russia,RU,RUS,643,ISO 3166-2:RU,2019
5664,5664,2019-05-01,Праздник Весны и Труда,russia,RU,RUS,643,ISO 3166-2:RU,2019
5665,5665,2019-05-09,День Победы,russia,RU,RUS,643,ISO 3166-2:RU,2019
5666,5666,2019-06-12,День России,russia,RU,RUS,643,ISO 3166-2:RU,2019
5667,5667,2019-11-04,День народного единства,russia,RU,RUS,643,ISO 3166-2:RU,2019
5668,5668,2020-01-01,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2020
5669,5669,2020-01-02,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2020
5670,5670,2020-01-03,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2020
5671,5671,2020-01-04,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2020
5672,5672,2020-01-05,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2020
5673,5673,2020-01-06,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2020
5674,5674,2020-01-07,Православное Рождество,russia,RU,RUS,643,ISO 3166-2:RU,2020
5675,5675,2020-01-08,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2020
5676,5676,2020-02-23,День защитника отечества,russia,RU,RUS,643,ISO 3166-2:RU,2020
5677,5677,2020-03-08,День женщин,russia,RU,RUS,643,ISO 3166-2:RU,2020
5678,5678,2020-05-01,Праздник Весны и Труда,russia,RU,RUS,643,ISO 3166-2:RU,2020
5679,5679,2020-05-09,День Победы,russia,RU,RUS,643,ISO 3166-2:RU,2020
5680,5680,2020-06-12,День России,russia,RU,RUS,643,ISO 3166-2:RU,2020
5681,5681,2020-11-04,День народного единства,russia,RU,RUS,643,ISO 3166-2:RU,2020
5682,5682,2021-01-01,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2021
5683,5683,2021-01-02,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2021
5684,5684,2021-01-03,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2021
5685,5685,2021-01-04,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2021
5686,5686,2021-01-05,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2021
5687,5687,2021-01-06,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2021
5688,5688,2021-01-07,Православное Рождество,russia,RU,RUS,643,ISO 3166-2:RU,2021
5689,5689,2021-01-08,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2021
5690,5690,2021-02-23,День защитника отечества,russia,RU,RUS,643,ISO 3166-2:RU,2021
5691,5691,2021-03-08,День женщин,russia,RU,RUS,643,ISO 3166-2:RU,2021
5692,5692,2021-05-01,Праздник Весны и Труда,russia,RU,RUS,643,ISO 3166-2:RU,2021
5693,5693,2021-05-09,День Победы,russia,RU,RUS,643,ISO 3166-2:RU,2021
5694,5694,2021-06-12,День России,russia,RU,RUS,643,ISO 3166-2:RU,2021
5695,5695,2021-11-04,День народного единства,russia,RU,RUS,643,ISO 3166-2:RU,2021
5696,5696,2022-01-01,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2022
5697,5697,2022-01-02,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2022
5698,5698,2022-01-03,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2022
5699,5699,2022-01-04,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2022
5700,5700,2022-01-05,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2022
5701,5701,2022-01-06,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2022
5702,5702,2022-01-07,Православное Рождество,russia,RU,RUS,643,ISO 3166-2:RU,2022
5703,5703,2022-01-08,Новый год,russia,RU,RUS,643,ISO 3166-2:RU,2022
5704,5704,2022-02-23,День защитника отечества,russia,RU,RUS,643,ISO 3166-2:RU,2022
5705,5705,2022-03-08,День женщин,russia,RU,RUS,643,ISO 3166-2:RU,2022
5706,5706,2022-05-01,Праздник Весны и Труда,russia,RU,RUS,643,ISO 3166-2:RU,2022
5707,5707,2022-05-09,День Победы,russia,RU,RUS,643,ISO 3166-2:RU,2022
5708,5708,2022-06-12,День России,russia,RU,RUS,643,ISO 3166-2:RU,2022
5709,5709,2022-11-04,День народного единства,russia,RU,RUS,643,ISO 3166-2:RU,2022
5710,5710,2016-07-05,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5711,5711,2016-07-06,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5712,5712,2016-07-07,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5713,5713,2016-07-08,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5714,5714,2016-07-10,Eid al-Fitr Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5715,5715,2016-09-10,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5716,5716,2016-09-11,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5717,5717,2016-09-12,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5718,5718,2016-09-13,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5719,5719,2016-09-14,Eid al-Adha Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5720,5720,2016-09-23,National Day Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5721,5721,2016-09-22,National Day Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2016
5722,5722,2017-06-25,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5723,5723,2017-06-26,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5724,5724,2017-06-27,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5725,5725,2017-06-28,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5726,5726,2017-08-31,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5727,5727,2017-09-01,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5728,5728,2017-09-02,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5729,5729,2017-09-03,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5730,5730,2017-09-04,Eid al-Adha Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5731,5731,2017-09-05,Eid al-Adha Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5732,5732,2017-09-23,National Day Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5733,5733,2017-09-24,National Day Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2017
5734,5734,2018-06-14,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5735,5735,2018-06-15,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5736,5736,2018-06-16,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5737,5737,2018-06-17,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5738,5738,2018-06-18,Eid al-Fitr Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5739,5739,2018-06-19,Eid al-Fitr Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5740,5740,2018-08-20,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5741,5741,2018-08-21,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5742,5742,2018-08-22,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5743,5743,2018-08-23,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5744,5744,2018-09-23,National Day Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2018
5745,5745,2019-06-04,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5746,5746,2019-06-05,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5747,5747,2019-06-06,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5748,5748,2019-06-07,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5749,5749,2019-06-09,Eid al-Fitr Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5750,5750,2019-08-10,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5751,5751,2019-08-11,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5752,5752,2019-08-12,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5753,5753,2019-08-13,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5754,5754,2019-08-14,Eid al-Adha Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5755,5755,2019-09-23,National Day Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2019
5756,5756,2020-05-23,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5757,5757,2020-05-24,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5758,5758,2020-05-25,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5759,5759,2020-05-26,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5760,5760,2020-05-27,Eid al-Fitr Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5761,5761,2020-07-30,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5762,5762,2020-07-31,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5763,5763,2020-08-01,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5764,5764,2020-08-02,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5765,5765,2020-08-03,Eid al-Adha Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5766,5766,2020-08-04,Eid al-Adha Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5767,5767,2020-09-23,National Day Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2020
5768,5768,2021-05-12,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5769,5769,2021-05-13,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5770,5770,2021-05-14,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5771,5771,2021-05-15,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5772,5772,2021-05-16,Eid al-Fitr Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5773,5773,2021-05-17,Eid al-Fitr Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5774,5774,2021-07-19,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5775,5775,2021-07-20,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5776,5776,2021-07-21,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5777,5777,2021-07-22,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5778,5778,2021-09-23,National Day Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2021
5779,5779,2022-05-01,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5780,5780,2022-05-02,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5781,5781,2022-05-03,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5782,5782,2022-05-04,Eid al-Fitr Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5783,5783,2022-07-08,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5784,5784,2022-07-09,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5785,5785,2022-07-10,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5786,5786,2022-07-11,Eid al-Adha Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5787,5787,2022-07-12,Eid al-Adha Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5788,5788,2022-07-13,Eid al-Adha Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5789,5789,2022-09-23,National Day Holiday,saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5790,5790,2022-09-22,National Day Holiday (observed),saudi arabia,SA,SAU,682,ISO 3166-2:SA,2022
5791,5791,2016-01-01,New Year's Day,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5792,5792,2016-02-08,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5793,5793,2016-02-09,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5794,5794,2016-07-06,Hari Raya Puasa,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5795,5795,2016-09-12,Hari Raya Haji,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5796,5796,2016-03-25,Good Friday,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5797,5797,2016-05-01,Labour Day,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5798,5798,2016-05-20,Vesak Day,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5799,5799,2016-08-09,National Day,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5800,5800,2016-10-29,Deepavali,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5801,5801,2016-12-25,Christmas Day,singapore,SG,SGP,702,ISO 3166-2:SG,2016
5802,5802,2016-05-02,Labour Day [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2016
5803,5803,2016-12-26,Christmas Day [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2016
5804,5804,2017-01-01,New Year's Day,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5805,5805,2017-01-28,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5806,5806,2017-01-29,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5807,5807,2017-06-25,Hari Raya Puasa,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5808,5808,2017-09-01,Hari Raya Haji,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5809,5809,2017-04-14,Good Friday,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5810,5810,2017-05-01,Labour Day,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5811,5811,2017-05-10,Vesak Day,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5812,5812,2017-08-09,National Day,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5813,5813,2017-10-18,Deepavali,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5814,5814,2017-12-25,Christmas Day,singapore,SG,SGP,702,ISO 3166-2:SG,2017
5815,5815,2017-01-02,New Year's Day [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2017
5816,5816,2017-01-30,Chinese New Year [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2017
5817,5817,2017-06-26,Hari Raya Puasa [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2017
5818,5818,2018-01-01,New Year's Day,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5819,5819,2018-02-16,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5820,5820,2018-02-17,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5821,5821,2018-06-15,Hari Raya Puasa,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5822,5822,2018-08-22,Hari Raya Haji,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5823,5823,2018-03-30,Good Friday,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5824,5824,2018-05-01,Labour Day,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5825,5825,2018-05-29,Vesak Day,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5826,5826,2018-08-09,National Day,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5827,5827,2018-11-06,Deepavali,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5828,5828,2018-12-25,Christmas Day,singapore,SG,SGP,702,ISO 3166-2:SG,2018
5829,5829,2019-01-01,New Year's Day,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5830,5830,2019-02-05,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5831,5831,2019-02-06,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5832,5832,2019-06-05,Hari Raya Puasa,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5833,5833,2019-08-11,Hari Raya Haji,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5834,5834,2019-04-19,Good Friday,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5835,5835,2019-05-01,Labour Day,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5836,5836,2019-05-19,Vesak Day,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5837,5837,2019-08-09,National Day,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5838,5838,2019-10-27,Deepavali,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5839,5839,2019-12-25,Christmas Day,singapore,SG,SGP,702,ISO 3166-2:SG,2019
5840,5840,2019-08-12,Hari Raya Haji [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2019
5841,5841,2019-05-20,Vesak Day [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2019
5842,5842,2019-10-28,Deepavali [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2019
5843,5843,2020-01-01,New Year's Day,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5844,5844,2020-01-25,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5845,5845,2020-01-26,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5846,5846,2020-05-24,Hari Raya Puasa,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5847,5847,2020-07-31,Hari Raya Haji,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5848,5848,2020-04-10,Good Friday,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5849,5849,2020-05-01,Labour Day,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5850,5850,2020-05-07,Vesak Day,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5851,5851,2020-08-09,National Day,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5852,5852,2020-11-14,Deepavali,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5853,5853,2020-12-25,Christmas Day,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5854,5854,2020-07-10,Polling Day,singapore,SG,SGP,702,ISO 3166-2:SG,2020
5855,5855,2020-01-27,Chinese New Year [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2020
5856,5856,2020-05-25,Hari Raya Puasa [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2020
5857,5857,2020-08-10,National Day [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2020
5858,5858,2021-01-01,New Year's Day,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5859,5859,2021-02-12,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5860,5860,2021-02-13,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5861,5861,2021-05-13,Hari Raya Puasa,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5862,5862,2021-07-20,Hari Raya Haji,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5863,5863,2021-04-02,Good Friday,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5864,5864,2021-05-01,Labour Day,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5865,5865,2021-05-26,Vesak Day,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5866,5866,2021-08-09,National Day,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5867,5867,2021-11-04,Deepavali,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5868,5868,2021-12-25,Christmas Day,singapore,SG,SGP,702,ISO 3166-2:SG,2021
5869,5869,2022-01-01,New Year's Day,singapore,SG,SGP,702,ISO 3166-2:SG,2022
5870,5870,2022-02-01,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2022
5871,5871,2022-02-02,Chinese New Year,singapore,SG,SGP,702,ISO 3166-2:SG,2022
5872,5872,2022-05-02,Hari Raya Puasa* (*estimated),singapore,SG,SGP,702,ISO 3166-2:SG,2022
5873,5873,2022-07-09,Hari Raya Haji* (*estimated),singapore,SG,SGP,702,ISO 3166-2:SG,2022
5874,5874,2022-04-15,Good Friday,singapore,SG,SGP,702,ISO 3166-2:SG,2022
5875,5875,2022-05-01,Labour Day,singapore,SG,SGP,702,ISO 3166-2:SG,2022
5876,5876,2022-05-15,Vesak Day* (*estimated; ~10% chance +/- 1 day),singapore,SG,SGP,702,ISO 3166-2:SG,2022
5877,5877,2022-08-09,National Day,singapore,SG,SGP,702,ISO 3166-2:SG,2022
5878,5878,2022-10-23,Deepavali* (*estimated; rarely on day after),singapore,SG,SGP,702,ISO 3166-2:SG,2022
5879,5879,2022-12-25,Christmas Day,singapore,SG,SGP,702,ISO 3166-2:SG,2022
5880,5880,2022-05-03,Labour Day [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2022
5881,5881,2022-05-16,Vesak Day* (*estimated; ~10% chance +/- 1 day) [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2022
5882,5882,2022-10-24,Deepavali* (*estimated; rarely on day after) [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2022
5883,5883,2022-12-26,Christmas Day [In lieu],singapore,SG,SGP,702,ISO 3166-2:SG,2022
5884,5884,2016-01-01,Нова година,serbia,RS,SRB,688,ISO 3166-2:RS,2016
5885,5885,2016-01-02,Нова година,serbia,RS,SRB,688,ISO 3166-2:RS,2016
5886,5886,2016-01-07,Божић,serbia,RS,SRB,688,ISO 3166-2:RS,2016
5887,5887,2016-02-15,Дан државности Србије,serbia,RS,SRB,688,ISO 3166-2:RS,2016
5888,5888,2016-02-16,Дан државности Србије,serbia,RS,SRB,688,ISO 3166-2:RS,2016
5889,5889,2016-05-01,"Васкрс, Празник рада",serbia,RS,SRB,688,ISO 3166-2:RS,2016
5890,5890,2016-05-02,"Други дан Васкрса, Празник рада",serbia,RS,SRB,688,ISO 3166-2:RS,2016
5891,5891,2016-05-03,Празник рада (Observed),serbia,RS,SRB,688,ISO 3166-2:RS,2016
5892,5892,2016-11-11,Дан примирја у Првом светском рату,serbia,RS,SRB,688,ISO 3166-2:RS,2016
5893,5893,2016-04-29,Велики петак,serbia,RS,SRB,688,ISO 3166-2:RS,2016
5894,5894,2016-04-30,Велика субота,serbia,RS,SRB,688,ISO 3166-2:RS,2016
5895,5895,2017-01-01,Нова година,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5896,5896,2017-01-02,Нова година,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5897,5897,2017-01-03,Нова година (Observed),serbia,RS,SRB,688,ISO 3166-2:RS,2017
5898,5898,2017-01-07,Божић,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5899,5899,2017-02-15,Дан државности Србије,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5900,5900,2017-02-16,Дан државности Србије,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5901,5901,2017-05-01,Празник рада,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5902,5902,2017-05-02,Празник рада,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5903,5903,2017-11-11,Дан примирја у Првом светском рату,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5904,5904,2017-04-14,Велики петак,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5905,5905,2017-04-15,Велика субота,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5906,5906,2017-04-16,Васкрс,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5907,5907,2017-04-17,Други дан Васкрса,serbia,RS,SRB,688,ISO 3166-2:RS,2017
5908,5908,2018-01-01,Нова година,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5909,5909,2018-01-02,Нова година,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5910,5910,2018-01-07,Божић,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5911,5911,2018-02-15,Дан државности Србије,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5912,5912,2018-02-16,Дан државности Србије,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5913,5913,2018-05-01,Празник рада,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5914,5914,2018-05-02,Празник рада,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5915,5915,2018-11-11,Дан примирја у Првом светском рату,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5916,5916,2018-11-12,Дан примирја у Првом светском рату (Observed),serbia,RS,SRB,688,ISO 3166-2:RS,2018
5917,5917,2018-04-06,Велики петак,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5918,5918,2018-04-07,Велика субота,serbia,RS,SRB,688,ISO 3166-2:RS,2018
5919,5919,2018-04-08,Васкрс,serbia,RS,SRB,688,ISO 3166-2:RS,2018
